code	date	gender	0_to_4	10_to_14	15_to_19	20_to_24	25_to_29	30_to_34	35_to_39	40_to_44	45_to_49	50_to_54	55_to_59	5_to_9	60_to_64	65_to_69	70_to_74	75_to_79	80_to_84	85_to_89	90+
E92000001	2020-09-26	maleCases	2318	3404	7429	11953	12933	12866	11604	10869	11774	12481	11991	2557	9802	7778	8105	8593	9693	8448	6106
E12000001	2020-09-27	maleCases	121	155	690	997	827	718	613	547	726	811	826	135	667	430	535	482	612	555	343
E12000002	2020-09-27	maleCases	605	1065	2339	3324	3213	2946	2649	2472	2538	2745	2699	708	2077	1654	1666	1673	1834	1494	934
E12000003	2020-09-27	maleCases	318	557	1219	1958	1877	1735	1590	1427	1495	1679	1431	389	1101	868	790	889	1027	797	640
E12000004	2020-09-27	maleCases	209	285	622	1137	1051	1139	1109	973	1063	1128	1057	249	862	613	662	720	824	763	523
E12000005	2020-09-27	maleCases	290	479	826	1266	1427	1371	1336	1254	1305	1294	1273	352	1024	891	940	1022	1156	1022	710
E12000006	2020-09-27	maleCases	171	186	434	623	851	899	835	828	952	1000	940	171	819	706	768	864	999	952	769
E12000007	2020-09-27	maleCases	345	375	674	1218	1935	2050	1792	1643	1750	1796	1894	298	1695	1332	1314	1320	1383	1126	743
E12000008	2020-09-27	maleCases	214	283	728	976	1099	1197	1101	1139	1278	1324	1211	202	1070	856	1021	1116	1320	1236	984
E12000009	2020-09-27	maleCases	71	86	316	600	527	561	468	441	536	584	579	61	416	376	375	472	493	462	414
E92000001	2020-09-27	maleCases	2392	3513	7953	12367	13201	13062	11812	11028	11941	12673	12176	2591	9909	7844	8151	8628	9727	8464	6115
E12000001	2020-09-28	maleCases	126	164	794	1088	868	738	648	580	753	843	850	140	694	441	541	488	617	557	343
E12000002	2020-09-28	maleCases	629	1110	2557	3505	3323	3074	2746	2565	2619	2840	2791	730	2143	1692	1696	1701	1851	1505	937
E12000003	2020-09-28	maleCases	329	583	1334	2074	1944	1786	1631	1465	1537	1718	1468	396	1127	886	802	895	1032	800	643
E12000004	2020-09-28	maleCases	213	290	678	1190	1075	1156	1129	986	1085	1151	1072	252	869	617	667	722	828	767	524
E12000005	2020-09-28	maleCases	292	494	872	1304	1452	1405	1364	1275	1322	1313	1293	361	1044	902	944	1027	1162	1024	711
E12000006	2020-09-28	maleCases	174	187	448	642	866	918	848	841	964	1019	945	171	822	711	770	869	999	953	770
E12000007	2020-09-28	maleCases	356	389	696	1249	1980	2095	1834	1668	1779	1822	1912	306	1709	1348	1320	1327	1386	1128	746
E12000008	2020-09-28	maleCases	219	288	751	997	1110	1213	1115	1148	1298	1340	1223	205	1075	863	1021	1117	1323	1236	986
E12000009	2020-09-28	maleCases	75	89	334	640	541	581	476	445	541	593	584	63	422	382	378	473	494	465	414
E92000001	2020-09-28	maleCases	2462	3637	8576	12963	13556	13415	12116	11281	12197	12951	12407	2651	10084	7961	8221	8689	9771	8492	6129
E12000001	2020-09-29	maleCases	136	176	925	1165	901	772	671	595	778	870	869	146	713	454	554	493	623	559	344
E12000002	2020-09-29	maleCases	665	1154	2812	3734	3455	3178	2833	2653	2699	2932	2848	739	2213	1731	1724	1716	1874	1527	942
E12000003	2020-09-29	maleCases	344	603	1506	2185	1995	1819	1666	1491	1573	1751	1501	403	1151	899	819	902	1033	803	648
E12000004	2020-09-29	maleCases	216	296	749	1255	1102	1172	1139	996	1100	1171	1088	256	875	619	672	725	832	769	526
E12000005	2020-09-29	maleCases	298	512	917	1353	1480	1438	1391	1292	1344	1343	1321	367	1063	910	953	1031	1166	1030	714
E12000006	2020-09-29	maleCases	175	191	470	657	877	926	864	849	977	1031	959	174	827	716	776	871	1003	954	771
E12000007	2020-09-29	maleCases	364	403	726	1282	2016	2144	1872	1692	1806	1846	1927	310	1724	1359	1326	1330	1393	1131	748
E12000008	2020-09-29	maleCases	223	292	773	1024	1119	1230	1128	1156	1307	1348	1236	207	1083	869	1021	1117	1324	1239	988
E12000009	2020-09-29	maleCases	76	93	361	661	548	588	487	451	546	602	594	63	428	383	379	478	495	466	414
E92000001	2020-09-29	maleCases	2547	3764	9356	13592	13896	13720	12382	11485	12434	13207	12615	2692	10256	8061	8306	8733	9822	8536	6150
E12000001	2020-09-30	maleCases	142	180	1043	1241	945	801	686	622	794	897	882	151	736	467	561	498	628	564	344
E12000002	2020-09-30	maleCases	691	1201	3202	4016	3592	3316	2941	2728	2793	3027	2937	760	2282	1769	1757	1740	1888	1534	949
E12000003	2020-09-30	maleCases	356	626	1713	2319	2054	1857	1715	1523	1621	1788	1542	408	1185	913	828	913	1046	811	651
E12000004	2020-09-30	maleCases	222	302	875	1348	1121	1198	1154	1012	1125	1189	1103	262	883	629	675	730	835	770	528
E12000005	2020-09-30	maleCases	308	522	997	1418	1515	1466	1419	1317	1364	1369	1350	381	1081	920	955	1036	1170	1033	719
E12000006	2020-09-30	maleCases	176	195	501	676	893	942	885	859	984	1049	967	175	834	718	780	871	1003	954	772
E12000007	2020-09-30	maleCases	369	421	787	1350	2092	2205	1922	1722	1827	1864	1957	316	1745	1364	1332	1337	1396	1133	750
E12000008	2020-09-30	maleCases	228	298	813	1057	1139	1245	1144	1173	1322	1375	1246	210	1092	875	1028	1117	1326	1243	989
E12000009	2020-09-30	maleCases	77	94	432	707	560	596	493	457	552	612	604	64	433	385	380	478	496	466	415
E92000001	2020-09-30	maleCases	2619	3885	10490	14414	14320	14086	12693	11723	12688	13483	12861	2755	10452	8162	8379	8791	9867	8566	6172
E12000001	2020-10-01	maleCases	155	185	1188	1311	988	839	706	649	823	925	913	157	755	479	576	503	640	570	345
E12000002	2020-10-01	maleCases	721	1247	3488	4278	3739	3433	3060	2811	2896	3154	3038	784	2355	1830	1803	1768	1911	1548	952
E12000003	2020-10-01	maleCases	382	647	1997	2501	2139	1911	1773	1568	1682	1835	1592	414	1219	940	850	920	1054	814	657
E12000004	2020-10-01	maleCases	226	309	1028	1460	1146	1222	1177	1033	1147	1213	1121	265	888	631	682	732	837	771	528
E12000005	2020-10-01	maleCases	319	538	1067	1479	1552	1494	1455	1336	1383	1395	1370	389	1099	927	962	1041	1174	1036	722
E12000006	2020-10-01	maleCases	179	201	522	699	913	956	896	868	987	1058	980	175	843	723	790	872	1005	957	775
E12000007	2020-10-01	maleCases	382	447	851	1422	2151	2261	1965	1751	1863	1891	1981	329	1768	1375	1338	1338	1397	1136	752
E12000008	2020-10-01	maleCases	236	304	858	1093	1160	1258	1156	1182	1332	1395	1260	216	1103	880	1035	1119	1330	1245	994
E12000009	2020-10-01	maleCases	77	96	475	751	575	608	500	461	558	617	606	66	439	389	384	481	500	466	415
E92000001	2020-10-01	maleCases	2729	4021	11607	15281	14778	14446	13025	11971	12978	13804	13137	2823	10650	8296	8505	8847	9927	8601	6195
E12000001	2020-10-02	maleCases	164	197	1319	1404	1029	881	735	673	847	959	945	162	786	492	593	509	644	576	346
E12000002	2020-10-02	maleCases	743	1318	3739	4542	3893	3549	3174	2898	2992	3265	3146	810	2426	1879	1839	1801	1929	1557	960
E12000003	2020-10-02	maleCases	400	668	2264	2693	2222	1965	1821	1613	1728	1891	1648	418	1249	967	863	927	1068	819	660
E12000004	2020-10-02	maleCases	234	315	1193	1608	1183	1260	1204	1049	1167	1237	1148	269	900	640	691	742	838	776	529
E12000005	2020-10-02	maleCases	333	555	1141	1543	1591	1529	1488	1369	1412	1425	1398	397	1120	940	974	1044	1184	1039	725
E12000006	2020-10-02	maleCases	185	210	546	718	932	972	908	882	1001	1068	997	179	850	727	794	875	1007	961	776
E12000007	2020-10-02	maleCases	394	464	910	1488	2209	2325	2004	1801	1890	1919	2002	336	1787	1391	1343	1344	1401	1137	753
E12000008	2020-10-02	maleCases	241	318	921	1144	1188	1274	1171	1202	1345	1416	1280	221	1118	885	1042	1126	1335	1246	995
E12000009	2020-10-02	maleCases	84	98	524	794	584	622	509	474	565	626	613	67	439	393	389	482	500	466	415
E92000001	2020-10-02	maleCases	2831	4191	12697	16229	15252	14843	13356	12279	13256	14131	13456	2887	10856	8436	8613	8925	9985	8635	6214
E12000001	2020-10-03	maleCases	173	205	1475	1467	1065	911	769	692	886	991	980	166	802	508	604	514	653	580	349
E12000002	2020-10-03	maleCases	763	1353	3899	4738	4003	3668	3263	2990	3087	3379	3242	830	2505	1938	1877	1831	1950	1562	961
E12000003	2020-10-03	maleCases	419	691	2446	2807	2279	2020	1866	1653	1793	1941	1688	432	1287	982	876	939	1075	825	664
E12000004	2020-10-03	maleCases	250	320	1321	1741	1210	1276	1225	1065	1190	1254	1166	271	910	647	697	749	841	778	529
E12000005	2020-10-03	maleCases	343	566	1197	1594	1624	1552	1511	1386	1434	1449	1428	404	1136	952	981	1050	1191	1039	727
E12000006	2020-10-03	maleCases	187	217	575	735	952	989	924	890	1009	1083	1003	181	861	730	800	878	1009	965	776
E12000007	2020-10-03	maleCases	400	475	950	1539	2253	2375	2035	1816	1915	1948	2020	341	1803	1400	1349	1348	1406	1138	753
E12000008	2020-10-03	maleCases	244	324	971	1192	1210	1295	1192	1222	1361	1436	1297	224	1124	891	1048	1128	1339	1246	997
E12000009	2020-10-03	maleCases	89	99	596	842	601	633	513	478	570	640	617	68	446	395	391	482	501	466	415
E92000001	2020-10-03	maleCases	2922	4299	13574	16951	15620	15186	13643	12511	13557	14449	13721	2945	11057	8568	8710	8994	10044	8658	6226
E12000001	2020-10-04	maleCases	183	210	1689	1554	1091	941	791	719	906	1036	1004	173	819	515	613	519	662	582	350
E12000002	2020-10-04	maleCases	796	1391	4061	4936	4108	3770	3375	3059	3197	3490	3351	853	2580	1992	1904	1858	1971	1573	964
E12000003	2020-10-04	maleCases	433	706	2590	2990	2346	2079	1913	1699	1839	1989	1738	445	1320	998	888	948	1081	829	665
E12000004	2020-10-04	maleCases	256	322	1511	1894	1235	1309	1243	1091	1207	1279	1183	274	924	650	705	751	845	780	530
E12000005	2020-10-04	maleCases	349	575	1279	1634	1654	1573	1538	1398	1455	1470	1446	406	1142	961	988	1054	1199	1042	728
E12000006	2020-10-04	maleCases	193	224	595	759	968	1004	939	911	1021	1090	1018	181	866	736	806	879	1010	965	777
E12000007	2020-10-04	maleCases	409	491	998	1579	2302	2426	2078	1844	1941	1971	2039	347	1820	1408	1354	1352	1411	1140	753
E12000008	2020-10-04	maleCases	250	327	1029	1238	1233	1310	1208	1243	1378	1461	1305	227	1135	895	1053	1132	1341	1249	997
E12000009	2020-10-04	maleCases	90	101	645	901	615	645	526	492	575	648	626	68	451	399	393	484	502	467	415
E92000001	2020-10-04	maleCases	3013	4398	14545	17784	15976	15524	13957	12775	13831	14765	13992	3002	11240	8679	8792	9052	10102	8686	6234
E12000001	2020-10-05	maleCases	194	228	1832	1660	1135	967	820	747	931	1077	1057	187	847	524	623	531	668	589	355
E12000002	2020-10-05	maleCases	849	1469	4272	5182	4298	3941	3536	3195	3331	3662	3513	886	2677	2042	1969	1902	1988	1589	974
E12000003	2020-10-05	maleCases	449	735	2806	3185	2437	2149	1967	1746	1899	2070	1791	454	1365	1019	915	957	1089	836	669
E12000004	2020-10-05	maleCases	269	331	1727	2069	1289	1354	1271	1116	1244	1320	1217	279	941	658	714	757	848	784	534
E12000005	2020-10-05	maleCases	360	596	1376	1706	1705	1622	1574	1435	1500	1500	1473	413	1164	973	998	1070	1207	1046	732
E12000006	2020-10-05	maleCases	196	232	636	798	994	1024	959	930	1036	1105	1037	183	881	741	813	882	1014	967	779
E12000007	2020-10-05	maleCases	426	522	1061	1644	2384	2506	2136	1886	1976	2004	2071	353	1846	1419	1366	1356	1415	1141	755
E12000008	2020-10-05	maleCases	255	337	1100	1294	1261	1336	1228	1266	1403	1487	1320	230	1155	903	1057	1138	1342	1251	1000
E12000009	2020-10-05	maleCases	94	106	728	972	629	660	543	500	587	661	639	71	459	407	397	488	503	470	416
E92000001	2020-10-05	maleCases	3147	4610	15696	18814	16562	16036	14387	13142	14222	15221	14404	3085	11520	8811	8940	9156	10154	8732	6271
E12000001	2020-10-06	maleCases	207	248	2008	1745	1192	1012	865	775	961	1108	1088	196	877	542	644	537	674	594	358
E12000002	2020-10-06	maleCases	895	1551	4497	5457	4508	4105	3676	3340	3486	3816	3655	924	2784	2096	2039	1942	2017	1611	984
E12000003	2020-10-06	maleCases	465	770	2973	3427	2525	2233	2039	1812	1975	2147	1872	468	1416	1048	930	971	1101	842	673
E12000004	2020-10-06	maleCases	277	348	1927	2239	1341	1397	1300	1144	1277	1355	1249	285	959	677	721	765	855	787	535
E12000005	2020-10-06	maleCases	373	612	1465	1794	1749	1668	1606	1467	1532	1534	1498	422	1189	989	1005	1074	1215	1051	735
E12000006	2020-10-06	maleCases	198	242	676	835	1016	1047	979	947	1056	1118	1058	190	894	751	823	885	1020	968	780
E12000007	2020-10-06	maleCases	436	543	1127	1726	2452	2574	2192	1923	2008	2032	2104	367	1866	1431	1372	1360	1419	1143	755
E12000008	2020-10-06	maleCases	262	344	1164	1361	1283	1364	1247	1287	1422	1507	1336	234	1162	908	1065	1142	1343	1251	1002
E12000009	2020-10-06	maleCases	97	112	809	1049	651	677	551	508	599	676	655	73	467	414	400	490	505	471	421
E92000001	2020-10-06	maleCases	3267	4826	16809	19945	17150	16561	14811	13528	14632	15631	14804	3189	11801	8981	9087	9242	10231	8777	6300
E12000001	2020-10-07	maleCases	210	267	2193	1862	1232	1052	908	799	996	1144	1125	203	906	558	661	548	681	603	362
E12000002	2020-10-07	maleCases	929	1625	4693	5704	4692	4265	3836	3475	3613	3984	3777	963	2910	2176	2103	1984	2057	1636	994
E12000003	2020-10-07	maleCases	489	813	3182	3675	2627	2318	2119	1888	2052	2237	1946	486	1469	1075	955	993	1114	846	677
E12000004	2020-10-07	maleCases	284	363	2173	2443	1405	1433	1325	1172	1310	1387	1278	291	981	693	728	776	859	790	540
E12000005	2020-10-07	maleCases	390	628	1568	1886	1798	1712	1635	1505	1574	1575	1536	428	1211	1010	1018	1078	1224	1053	737
E12000006	2020-10-07	maleCases	204	248	709	888	1042	1071	989	959	1076	1133	1072	194	905	758	828	888	1020	969	781
E12000007	2020-10-07	maleCases	449	576	1197	1828	2539	2654	2244	1971	2046	2065	2147	380	1889	1445	1383	1364	1425	1148	755
E12000008	2020-10-07	maleCases	267	358	1255	1439	1326	1382	1279	1306	1442	1531	1364	238	1184	921	1071	1147	1348	1256	1004
E12000009	2020-10-07	maleCases	107	117	922	1138	677	700	563	521	616	694	668	77	479	422	404	492	508	471	422
E92000001	2020-10-07	maleCases	3386	5051	18065	21180	17778	17076	15260	13927	15044	16093	15203	3291	12121	9184	9240	9346	10318	8833	6330
E12000001	2020-10-08	maleCases	222	284	2375	1969	1269	1088	945	834	1037	1183	1169	209	930	568	675	555	691	607	363
E12000002	2020-10-08	maleCases	969	1703	4893	5956	4888	4427	3974	3583	3753	4153	3890	1008	3013	2249	2163	2021	2079	1653	1004
E12000003	2020-10-08	maleCases	512	857	3322	3870	2727	2410	2211	1952	2127	2310	2013	501	1528	1107	968	1011	1123	855	681
E12000004	2020-10-08	maleCases	300	383	2467	2685	1457	1472	1380	1203	1347	1430	1320	302	998	712	740	781	865	792	541
E12000005	2020-10-08	maleCases	405	641	1674	1967	1848	1759	1682	1548	1619	1622	1568	440	1236	1025	1030	1087	1229	1055	739
E12000006	2020-10-08	maleCases	206	255	744	943	1074	1094	1003	980	1091	1151	1097	199	915	765	832	892	1021	969	782
E12000007	2020-10-08	maleCases	463	611	1282	1916	2628	2748	2302	2009	2085	2117	2179	389	1919	1461	1393	1371	1430	1150	760
E12000008	2020-10-08	maleCases	277	372	1364	1510	1361	1411	1300	1336	1465	1557	1383	245	1197	932	1078	1152	1352	1262	1007
E12000009	2020-10-08	maleCases	118	125	1024	1223	712	721	587	534	631	719	683	82	493	429	414	497	513	473	422
E92000001	2020-10-08	maleCases	3529	5287	19323	22362	18410	17623	15750	14314	15478	16587	15597	3406	12417	9378	9386	9443	10385	8878	6357
W92000004	2020-10-08	maleCases	157	226	648	1003	969	886	848	771	895	948	1003	126	696	484	538	589	561	454	332
E12000001	2020-10-09	maleCases	232	299	2485	2033	1309	1121	974	855	1072	1225	1202	224	953	591	690	563	698	613	364
E12000002	2020-10-09	maleCases	998	1765	5043	6173	5065	4567	4094	3690	3872	4287	4016	1042	3116	2315	2205	2068	2102	1674	1018
E12000003	2020-10-09	maleCases	527	887	3408	4023	2800	2494	2262	1989	2185	2375	2053	513	1574	1129	993	1026	1131	862	683
E12000004	2020-10-09	maleCases	313	398	2636	2833	1518	1519	1413	1232	1374	1461	1361	314	1014	730	753	789	873	797	547
E12000005	2020-10-09	maleCases	417	654	1766	2057	1890	1795	1709	1585	1650	1660	1596	448	1262	1045	1048	1096	1234	1059	743
E12000006	2020-10-09	maleCases	211	268	781	981	1092	1105	1032	1000	1108	1169	1113	209	930	775	835	899	1027	973	784
E12000007	2020-10-09	maleCases	473	630	1369	2008	2700	2818	2359	2061	2122	2156	2214	402	1941	1471	1398	1375	1435	1152	762
E12000008	2020-10-09	maleCases	289	390	1445	1577	1390	1435	1324	1353	1483	1579	1402	253	1208	938	1086	1153	1354	1263	1011
E12000009	2020-10-09	maleCases	121	130	1147	1303	733	740	597	549	647	734	690	84	501	434	417	501	514	475	424
E92000001	2020-10-09	maleCases	3640	5478	20273	23320	18952	18092	16133	14651	15836	16995	15945	3520	12688	9559	9518	9546	10450	8930	6394
W92000004	2020-10-09	maleCases	166	239	691	1057	993	903	868	788	916	971	1027	133	710	491	545	596	565	457	334
E12000001	2020-10-10	maleCases	244	316	2558	2084	1340	1144	997	875	1095	1250	1226	227	980	608	695	573	703	618	366
E12000002	2020-10-10	maleCases	1026	1801	5165	6316	5192	4666	4208	3783	3982	4400	4112	1066	3201	2375	2248	2096	2124	1679	1021
E12000003	2020-10-10	maleCases	544	922	3517	4171	2869	2568	2317	2050	2237	2442	2108	528	1617	1162	1010	1043	1139	869	687
E12000004	2020-10-10	maleCases	329	412	2734	2950	1560	1558	1437	1260	1400	1489	1385	325	1028	741	766	793	876	801	548
E12000005	2020-10-10	maleCases	422	670	1838	2115	1933	1829	1743	1612	1680	1689	1614	461	1280	1056	1055	1099	1239	1065	747
E12000006	2020-10-10	maleCases	216	270	813	1003	1103	1118	1046	1007	1118	1177	1125	213	937	781	844	900	1029	974	784
E12000007	2020-10-10	maleCases	478	651	1429	2058	2742	2876	2404	2099	2148	2180	2232	412	1955	1479	1403	1380	1437	1155	762
E12000008	2020-10-10	maleCases	295	397	1505	1616	1412	1455	1334	1373	1499	1591	1412	257	1214	943	1093	1154	1357	1263	1012
E12000009	2020-10-10	maleCases	125	134	1238	1356	746	759	605	560	656	746	704	86	511	437	421	502	517	475	426
E92000001	2020-10-10	maleCases	3738	5630	20999	24007	19354	18473	16466	14957	16143	17317	16219	3606	12915	9713	9628	9616	10503	8961	6411
W92000004	2020-10-10	maleCases	170	724	1090	1010	920	881	798	935	981	1037	138	244	717	495	555	603	568	461	335
E12000001	2020-10-11	maleCases	254	325	2669	2151	1368	1176	1015	902	1116	1272	1241	232	1008	629	705	582	712	620	369
E12000002	2020-10-11	maleCases	1050	1855	5283	6464	5327	4780	4310	3891	4089	4519	4211	1087	3277	2431	2284	2133	2148	1688	1035
E12000003	2020-10-11	maleCases	560	942	3600	4275	2937	2633	2363	2101	2287	2509	2162	545	1648	1191	1030	1058	1150	873	691
E12000004	2020-10-11	maleCases	342	419	2834	3050	1600	1593	1465	1296	1428	1525	1417	338	1048	751	773	797	882	804	551
E12000005	2020-10-11	maleCases	433	680	1908	2186	1967	1872	1769	1642	1708	1722	1643	465	1298	1068	1057	1110	1242	1067	749
E12000006	2020-10-11	maleCases	219	275	839	1019	1111	1132	1060	1024	1133	1189	1136	213	943	791	848	902	1034	978	784
E12000007	2020-10-11	maleCases	486	657	1477	2089	2789	2918	2440	2121	2174	2214	2247	418	1966	1488	1405	1383	1439	1157	767
E12000008	2020-10-11	maleCases	300	407	1553	1655	1433	1469	1350	1393	1513	1601	1422	259	1226	952	1094	1158	1358	1267	1012
E12000009	2020-10-11	maleCases	130	139	1296	1404	758	774	610	574	665	755	717	91	517	444	427	505	518	477	427
E92000001	2020-10-11	maleCases	3834	5756	21665	24635	19750	18850	16759	15282	16443	17661	16499	3679	13124	9876	9716	9704	10565	8993	6443
E12000001	2020-10-12	maleCases	266	350	2765	2220	1428	1215	1059	939	1163	1322	1289	240	1036	641	724	594	718	625	373
E12000002	2020-10-12	maleCases	1083	1950	5456	6724	5502	4948	4488	4053	4238	4698	4383	1132	3417	2517	2364	2181	2190	1718	1045
E12000003	2020-10-12	maleCases	572	988	3720	4440	3073	2733	2449	2183	2366	2601	2262	560	1733	1225	1066	1082	1165	885	699
E12000004	2020-10-12	maleCases	364	441	2979	3225	1670	1654	1508	1342	1473	1576	1473	352	1087	764	786	806	891	809	554
E12000005	2020-10-12	maleCases	447	704	2001	2288	2027	1921	1824	1688	1763	1781	1688	481	1328	1092	1069	1124	1251	1074	755
E12000006	2020-10-12	maleCases	230	283	891	1058	1142	1160	1088	1050	1158	1216	1150	217	957	800	857	909	1043	982	786
E12000007	2020-10-12	maleCases	505	694	1559	2185	2900	3004	2508	2174	2219	2266	2284	434	1987	1504	1417	1394	1448	1165	771
E12000008	2020-10-12	maleCases	304	418	1619	1721	1466	1497	1376	1425	1540	1628	1448	264	1249	963	1101	1163	1362	1274	1013
E12000009	2020-10-12	maleCases	135	152	1381	1470	787	792	631	590	686	773	734	95	534	455	433	511	524	481	427
E92000001	2020-10-12	maleCases	3967	6038	22587	25680	20460	19431	17314	15788	16943	18219	17019	3806	13523	10093	9910	9840	10674	9075	6481
W92000004	2020-10-12	maleCases	178	834	1170	1057	971	915	835	964	1023	1082	148	261	740	510	563	619	576	469	336
E12000001	2020-10-13	maleCases	281	376	2874	2321	1472	1257	1098	976	1194	1359	1333	253	1063	654	740	599	719	629	374
E12000002	2020-10-13	maleCases	1120	2023	5595	6944	5668	5130	4651	4188	4365	4872	4526	1172	3515	2586	2420	2231	2223	1744	1053
